portfolio_id,date,portfolio_value,return_percentage,benchmark_return,net_inflows,net_outflows
5559,2024-02-11,239078.83,3.34,3.97,15170.04,11647.69
6416,2023-01-12,437689.96,15.39,16.91,3091.71,8852.35
6258,2024-05-14,9640.24,11.63,12.97,3559.58,8507.63
2582,2023-12-28,109700.05,13.9,15.19,5263.11,3152.07
8069,2023-04-06,5822.73,16.63,18.13,5245.35,7102.58
4157,2023-02-18,321416.56,-6.76,-6.05,3134.39,1744.1
9063,2023-01-15,286195.49,4.81,5.04,16742.43,8928.0
5110,2023-09-14,40054.09,18.83,18.65,11345.78,2213.45
6416,2022-11-25,332156.34,3.97,3.9,11165.64,18625.88
7581,2023-12-16,258526.81,-9.94,-9.92,18365.67,1381.16
7985,2023-06-19,93076.38,0.15,0.12,9412.12,6175.93
7581,2024-06-12,137896.38,-2.33,-2.71,6974.57,15207.91
2525,2023-09-08,267441.55,-8.08,-8.52,17397.86,11388.46
8032,2024-07-07,496195.53,16.64,19.3,12731.51,12035.72
4705,2024-05-30,203233.35,-1.97,-1.76,19501.44,18770.18
2055,2023-05-07,23742.17,15.02,13.41,10356.74,5747.61
5631,2022-10-20,202155.02,1.79,1.6,2196.08,16433.12
1483,2024-08-12,306044.25,-2.44,-2.09,2695.64,17505.93
7655,2023-09-07,430134.99,-8.86,-8.55,17992.47,4284.18
4993,2022-10-17,150514.21,-6.28,-6.34,19364.43,18548.32
8625,2024-06-20,40980.96,-7.82,-6.63,19928.2,3269.58
9730,2024-01-03,205404.13,18.48,15.23,2132.29,16450.11
5110,2023-06-27,306745.02,-0.9,-0.91,2736.64,6035.08
9116,2022-12-23,464106.51,16.86,20.09,15815.32,3372.48
4948,2022-11-17,115258.46,-9.19,-7.48,10021.23,4480.6
2720,2024-01-11,453049.29,-9.13,-9.6,5013.64,11516.05
5264,2022-09-30,11443.05,3.31,3.44,12601.35,18714.03
3640,2024-01-01,422022.48,19.95,16.45,9154.21,8977.37
5663,2023-09-07,419208.64,8.94,10.5,2780.17,8095.23
9698,2024-04-16,268940.3,11.41,12.36,17552.98,17782.86
9525,2023-10-16,443976.49,8.53,10.03,19963.98,19464.95
7858,2023-12-04,156084.07,8.7,7.86,11796.99,11160.59
2720,2023-03-26,381396.39,9.64,10.37,6327.62,6976.77
7172,2024-04-22,442735.68,10.56,10.0,5715.67,16615.1
1138,2024-04-20,88650.19,17.71,16.25,13502.82,674.86
5646,2023-05-13,133241.5,-2.93,-3.37,15294.74,7774.97
9575,2024-08-15,128266.72,18.22,17.64,14281.26,4871.86
2363,2022-10-06,421408.61,9.03,10.71,14703.64,8722.27
3120,2023-07-05,96020.44,10.32,11.51,18681.32,5363.23
7582,2023-12-23,18108.49,1.24,1.16,6512.64,8300.2
2474,2023-01-29,52255.9,-8.0,-6.42,2999.16,12499.99
8032,2024-05-05,11390.07,0.6,0.64,10161.7,13812.17
3862,2022-11-05,473469.28,4.89,5.83,14021.19,19423.67
9730,2023-10-09,157354.55,-5.59,-5.36,15555.41,8562.33
9757,2023-07-30,369003.29,14.66,12.48,15228.48,14952.43
7655,2024-02-15,171428.13,0.52,0.59,8260.02,12715.92
8356,2024-09-02,45210.37,-2.07,-2.26,713.29,13347.83
2823,2023-02-28,333351.23,-4.62,-3.8,1650.07,16814.49
5044,2023-07-25,54209.14,0.11,0.1,905.8,2601.99
2363,2023-07-19,134128.13,11.74,10.12,19191.28,11997.48
2304,2023-08-22,77527.58,-6.27,-5.15,1318.19,3843.01
6263,2023-06-24,442943.57,12.18,14.33,971.52,7897.92
1069,2024-07-13,346582.45,-2.62,-2.89,1821.72,14818.98
3617,2024-09-11,381762.74,15.39,17.55,18008.25,2454.03
5968,2023-04-19,448746.88,-1.9,-1.75,6494.45,12256.85
5110,2022-10-01,63193.53,17.16,19.66,15537.07,18479.24
2183,2023-03-28,270482.88,-8.96,-7.36,12859.52,18462.6
3193,2023-04-20,212662.7,3.33,3.55,5141.71,17962.31
7258,2023-07-05,217128.67,17.83,15.38,5497.5,5933.64
8907,2023-08-15,18390.33,-2.47,-2.66,3521.55,7307.87
7172,2023-11-25,221990.0,-1.71,-1.62,17082.17,12874.68
2697,2022-11-03,91971.53,-6.71,-5.49,5812.45,15889.4
2159,2022-12-09,423686.26,-7.59,-7.82,438.08,13045.33
2142,2023-05-17,62037.65,-4.04,-4.79,1869.62,9985.05
3120,2023-04-09,44675.45,3.95,3.18,15302.71,17332.25
8907,2024-09-02,491381.32,15.98,16.44,7559.49,3960.34
4877,2023-09-08,158223.04,15.18,14.68,17408.38,11628.78
8975,2024-05-29,116213.38,-2.34,-2.52,15854.29,10670.13
5646,2024-01-24,300236.69,-5.93,-5.3,12408.92,2029.64
2525,2023-11-05,464326.45,-1.12,-1.08,11161.34,8810.18
5559,2024-05-05,413555.59,8.68,9.67,11202.84,11894.68
4321,2023-11-07,466807.77,-0.34,-0.32,444.89,19520.07
4355,2023-02-28,86656.83,2.35,2.72,19064.17,14866.42
7265,2023-10-07,125545.24,3.11,3.27,12737.88,15645.42
5968,2023-01-03,160588.74,14.85,12.96,8249.49,12352.12
9920,2024-07-19,321923.26,10.19,12.18,7145.84,10902.85
7046,2024-09-04,496141.46,-1.3,-1.27,11795.65,12180.0
7654,2024-08-07,440610.95,8.78,9.71,4478.07,1868.49
5227,2023-08-04,359977.14,11.14,9.21,2004.08,17473.53
9044,2022-09-27,442328.57,12.02,10.44,16947.42,13000.15
4355,2024-07-10,180328.61,10.61,11.53,946.02,10007.07
5792,2024-09-21,195065.03,19.95,20.88,19960.35,19555.13
2157,2024-07-08,191323.48,19.77,20.54,1761.38,1217.78
4919,2024-09-14,385714.24,19.51,21.93,2395.46,8488.36
1475,2022-10-17,323603.91,5.05,5.68,15055.5,5722.48
1932,2023-01-06,153511.35,3.45,3.56,1406.81,13707.08
8069,2023-03-15,294800.96,15.3,17.92,2645.06,13270.63
9733,2023-01-21,137673.33,-6.02,-5.47,288.58,15574.14
5663,2023-04-15,89268.92,-8.82,-7.23,6862.68,1498.4
6240,2023-11-12,117184.58,5.79,5.08,6461.82,15474.28
5108,2023-04-09,274280.69,1.12,1.05,3180.67,13547.33
5631,2024-05-12,9734.21,-6.54,-7.82,8222.91,2627.1
5318,2023-10-22,78185.14,9.38,7.81,17388.66,16139.04
2131,2022-09-30,410993.57,2.69,2.77,4489.23,6473.2
1787,2023-09-07,193639.86,19.01,21.14,8458.38,14197.23
9353,2022-10-09,129376.01,12.28,11.21,15833.5,12150.22
3504,2022-12-25,242828.7,3.18,2.58,13304.43,4772.96
1845,2024-03-03,139021.47,-8.25,-7.41,7984.82,14193.37
8234,2024-06-22,439104.47,4.15,3.81,8035.94,2255.4
1845,2023-11-18,264411.08,-9.34,-9.27,10612.01,11232.08
9236,2024-02-23,190121.69,18.96,19.09,2919.65,2737.69
1719,2023-07-06,396655.62,6.29,6.64,14988.66,11267.2
8353,2024-03-28,220090.01,4.42,4.17,1691.95,4517.28
8353,2023-01-18,313700.2,-8.08,-7.42,13706.13,7978.83
8994,2023-01-29,286839.42,8.65,8.52,3099.75,9427.53
2582,2023-03-02,464133.28,7.73,6.9,9707.3,371.27
9525,2024-03-31,198137.15,11.1,12.2,797.03,6264.71
9900,2023-03-30,393477.39,-2.72,-2.64,3172.34,1309.96
3109,2023-08-23,227266.61,16.07,14.12,13807.25,12645.65
2183,2023-08-13,288678.43,-3.31,-3.43,17610.86,8877.61
5110,2022-11-02,405089.54,13.92,12.57,13645.72,1497.23
8616,2024-09-15,270067.54,10.57,8.59,2675.21,14163.63
1770,2024-01-09,414916.22,6.81,5.52,19620.98,12020.0
8280,2024-01-09,325144.81,14.34,12.72,15476.04,8362.48
7948,2024-08-06,317184.26,6.95,7.42,12463.48,46.6
4430,2024-02-02,181520.31,6.31,6.51,74.66,1578.45
9575,2024-04-16,23128.65,15.19,18.21,8946.19,11917.66
7172,2023-03-29,411471.06,-3.53,-3.33,14712.75,9635.28
9566,2024-08-31,397584.44,-6.86,-6.67,16379.79,1353.31
9834,2023-12-04,247186.29,18.59,15.85,8279.39,19630.16
8996,2023-02-01,336206.69,-7.45,-8.85,18984.83,6857.3
1666,2024-06-16,67547.09,16.17,15.89,7517.73,11744.2
4355,2023-12-11,438380.73,5.93,4.85,12900.32,7495.65
5158,2023-06-30,378636.3,7.37,6.16,6906.36,15120.69
8353,2023-04-12,492776.4,12.49,10.69,4219.58,11593.49
4007,2024-07-27,409129.36,10.79,9.0,14059.33,13928.27
3640,2022-12-25,483108.79,14.19,13.7,8258.57,13974.78
5396,2024-01-31,231785.5,11.25,11.01,6828.22,17330.28
7027,2023-04-06,361945.28,11.55,13.83,19803.34,10053.85
2183,2023-03-23,422749.83,11.32,11.36,16553.94,19445.26
4948,2023-04-01,39422.02,17.97,19.63,14096.06,3263.25
2382,2024-04-01,488117.33,13.34,12.36,6839.82,7510.2
7602,2023-06-13,374843.28,-7.96,-9.01,8894.17,18315.5
2142,2023-07-29,462600.75,13.02,12.89,11482.13,13523.24
4119,2023-08-28,440474.33,-1.74,-1.87,10107.04,10341.84
3558,2024-09-13,116498.8,12.18,11.25,16608.72,616.1
4716,2024-07-20,211689.86,7.16,6.72,3538.67,2475.44
8069,2023-12-16,278311.05,-7.97,-9.28,172.88,12224.43
3109,2022-11-16,265327.66,13.77,13.28,15906.81,11346.77
9153,2022-10-12,25255.13,3.57,3.37,11647.89,11514.54
3302,2024-09-04,209515.17,-1.7,-1.8,16089.32,1365.3
4993,2024-05-10,410729.83,-7.1,-6.26,5112.28,8020.47
1845,2023-07-22,280993.9,-0.46,-0.43,8123.03,9883.02
7258,2024-06-29,386536.93,8.23,9.66,16174.82,1555.39
9427,2024-08-20,103462.54,9.52,8.94,14082.98,9071.65
3574,2022-11-08,246352.98,-9.37,-10.64,1125.08,12832.09
7983,2023-10-14,213962.05,13.02,14.12,4466.31,4240.59
7159,2022-12-13,304543.13,8.51,8.54,12722.47,6322.27
8069,2022-11-29,216804.44,-1.6,-1.49,8508.81,5389.26
9698,2024-02-16,476202.79,-5.03,-5.8,8867.73,877.44
8503,2023-09-21,31698.66,-1.33,-1.51,12285.89,6763.79
8661,2024-07-15,233208.36,-1.83,-1.68,18610.72,1230.13
9427,2024-09-25,423053.35,4.91,4.3,17077.67,13014.58
2150,2023-05-09,249978.72,12.41,10.82,15793.67,19203.33
5227,2024-06-27,316746.13,-7.76,-8.02,3711.32,18139.39
8582,2023-08-31,267873.07,5.91,5.68,5161.41,13490.8
4007,2024-07-12,292648.25,-3.83,-3.88,18833.43,4076.86
8368,2024-06-16,317249.72,-8.81,-10.31,18406.78,1663.86
8355,2022-10-17,451597.0,8.02,8.97,11355.88,15084.46
3758,2024-03-01,75511.1,10.93,12.4,17778.8,11879.19
4862,2024-06-14,490760.78,-5.14,-5.84,1948.83,9216.67
2363,2024-05-10,205820.51,6.95,5.97,3120.63,4673.28
7234,2024-04-01,176281.11,11.01,10.54,16797.34,15678.83
9656,2023-03-23,76926.72,12.76,11.24,5746.94,9434.91
5227,2024-06-22,470879.6,4.4,5.03,676.59,11589.74
6750,2023-09-23,65290.96,-6.8,-6.0,6893.84,1082.67
2131,2023-05-18,174715.52,7.15,5.76,6943.33,4729.94
2253,2023-11-10,174584.34,19.23,16.44,9925.12,1402.27
2159,2023-07-22,360537.07,11.82,12.37,12291.26,9939.74
1719,2023-05-22,364737.86,-6.13,-7.35,10072.47,727.4
2525,2024-07-08,432805.67,-7.75,-9.25,18921.76,18858.25
3862,2022-10-17,395097.92,-0.33,-0.31,11657.27,6292.45
7046,2023-10-26,303321.62,-1.19,-1.38,9473.29,9093.06
8234,2023-03-05,481445.52,-6.94,-6.43,8334.38,6230.51
7270,2023-09-30,473859.4,6.7,7.69,1085.13,16365.6
9427,2024-04-23,460035.27,1.48,1.35,8936.56,15183.19
4700,2023-02-09,350390.35,11.34,11.19,14825.16,12670.87
9427,2022-11-04,290028.94,-9.52,-11.2,9169.82,17114.5
7027,2023-07-05,105624.94,3.5,4.14,9354.11,1242.46
5158,2023-10-08,92052.59,-7.52,-7.0,10598.16,17301.16
3302,2023-05-15,408965.51,9.34,8.69,13586.11,8435.71
1029,2023-12-09,302711.89,18.05,16.44,17372.64,7540.84
3302,2023-04-30,452994.16,-1.19,-1.14,1981.78,2992.47
8616,2023-11-21,290383.62,-5.36,-4.43,14522.63,3673.45
1405,2024-04-01,105649.29,-9.8,-8.35,7225.41,3937.86
9900,2023-03-15,156635.05,5.3,5.12,16753.45,9408.12
1666,2023-09-27,498869.12,8.72,7.15,15881.04,349.01
9031,2024-03-10,297949.03,-7.7,-7.7,1898.55,11906.28
5933,2022-12-24,291669.63,9.71,10.91,8534.41,6638.92
3302,2024-06-24,231866.44,-1.74,-1.88,1215.8,11496.56
4119,2024-06-23,33295.71,-7.73,-7.87,12523.58,15540.2
6810,2023-12-28,263167.93,-8.88,-8.96,14776.62,7357.75
7858,2023-07-18,393354.97,10.95,12.27,7571.39,6947.56
2697,2024-03-16,308357.92,17.81,17.57,6288.58,13819.27
3574,2023-07-22,400240.15,14.99,16.24,19247.39,13844.46
2474,2023-04-07,413717.63,5.14,5.04,5699.05,1990.25
9575,2024-07-27,13592.29,17.29,14.27,9820.89,444.86
8625,2023-06-23,467979.6,-9.24,-8.07,13499.74,1817.26
6369,2023-11-10,75963.15,5.35,5.94,17999.13,9352.11
3504,2024-04-25,99456.48,4.51,3.64,479.01,5858.85
3758,2022-10-31,28483.48,-6.16,-5.07,6347.31,420.54
3258,2022-10-28,298459.94,2.08,2.19,13771.89,2488.53
2159,2023-11-04,438125.7,3.56,2.88,12129.72,9692.86
1269,2023-10-22,321171.61,-7.09,-7.84,12943.27,17179.13
3758,2024-02-22,127622.18,13.62,15.75,18218.62,16877.82
3617,2024-06-22,281344.0,-8.53,-9.7,19837.44,17186.79
1763,2024-01-31,169211.04,18.56,20.64,18448.29,15796.48
5390,2023-05-11,85247.25,15.58,12.75,14729.46,4314.36
8550,2024-05-30,273847.78,-7.82,-6.65,14414.07,19572.79
2598,2023-04-20,94850.15,4.57,4.77,11061.37,4373.32
8975,2023-02-01,489830.22,9.88,10.73,187.19,15769.72
2461,2024-01-25,252027.12,-7.74,-8.34,54.02,18489.67
3504,2023-11-15,139710.72,4.65,3.83,8950.12,8967.01
5110,2024-08-07,470578.22,16.81,19.36,3358.62,17489.34
9353,2023-08-20,73085.73,-7.3,-5.97,19739.16,13293.24
2055,2023-03-19,486643.42,2.61,2.32,8705.46,18804.33
5705,2024-08-12,178735.57,0.85,1.02,3845.16,13223.23
8355,2024-08-05,145396.64,3.21,3.14,8748.68,13512.5
5007,2024-07-07,324815.74,-1.07,-1.15,14008.95,16333.82
2598,2023-01-12,417835.42,11.14,12.44,12666.63,803.17
2253,2023-03-01,415345.65,5.17,5.82,15314.73,2131.68
8234,2023-10-17,249888.76,16.66,14.22,14575.89,10719.47
1666,2023-04-23,12196.25,20.0,21.28,19714.41,528.99
4390,2024-09-15,242021.91,5.46,4.68,4764.01,13544.36
6536,2023-06-27,122588.33,7.7,9.09,18206.35,11900.61
8625,2023-06-02,120934.15,-2.18,-2.2,7164.56,15528.97
1932,2024-07-12,24816.85,3.32,3.24,3533.07,15290.9
2363,2024-01-31,269260.44,13.49,11.51,18902.06,16278.21
5108,2022-12-19,16233.54,2.12,2.52,19390.34,16624.16
7159,2023-08-06,434590.53,5.93,5.58,18571.13,720.15
6661,2022-11-20,493145.27,-3.97,-3.43,3045.07,890.76
7159,2023-03-30,79428.16,8.74,7.36,7202.24,7474.75
7976,2023-09-28,131356.71,5.61,6.3,6215.11,3324.79
9015,2022-11-22,292073.61,8.77,9.39,12488.5,18866.27
6263,2024-03-03,227086.07,8.61,7.13,4345.84,4619.2
6369,2024-03-08,248702.27,12.06,13.98,18924.64,15398.43
2150,2023-02-04,234615.39,3.19,2.96,18100.24,12903.71
5646,2023-06-11,206656.61,2.94,3.28,5605.98,2199.01
7747,2024-04-24,135123.85,4.35,4.88,5401.98,2366.9
8853,2024-06-01,10753.86,16.99,15.01,6923.58,3636.53
3938,2024-07-17,242907.35,-6.76,-6.56,8391.84,18989.17
3725,2024-05-01,175011.12,8.26,7.52,10870.5,3448.57
7265,2023-05-10,105463.79,-4.94,-5.35,18335.85,7308.27
5108,2022-12-06,218477.82,9.45,10.25,6590.95,6506.14
7634,2023-09-06,54383.58,-0.84,-0.85,4653.24,11709.19
4115,2023-02-27,411897.51,-7.15,-6.93,2251.37,14341.69
8616,2023-10-10,268639.31,13.95,13.82,13302.05,19275.99
7976,2022-11-22,129701.11,0.33,0.33,6564.37,4483.62
4430,2022-12-22,209968.98,0.75,0.85,19305.33,15287.53
1858,2022-12-11,354367.23,-1.72,-2.02,3705.52,17508.35
8355,2023-08-31,13708.74,9.86,10.74,17636.25,4700.73
7655,2024-02-08,113108.15,15.53,15.78,12138.2,3721.26
3258,2023-10-14,386177.0,-6.2,-6.37,17048.28,15732.28
5136,2023-06-04,181390.32,1.74,1.57,5187.71,12971.05
7582,2022-12-26,213030.74,15.11,13.17,14737.52,4221.19
6536,2023-12-04,116366.9,-8.78,-9.38,6250.89,19028.88
9733,2024-03-04,396046.84,-5.71,-4.99,19564.61,10069.35
6416,2024-05-01,40722.88,6.66,7.47,5477.33,14625.84
3258,2023-10-08,76112.88,7.1,7.21,17148.22,3247.74
7747,2023-08-05,191652.94,12.12,10.39,17916.87,8651.14
7582,2024-09-11,164310.53,10.3,8.63,1923.49,3980.07
9751,2023-01-31,329356.4,-0.41,-0.33,15048.26,15206.66
2150,2023-06-17,124840.61,-4.45,-4.68,13618.76,14914.7
5264,2023-12-03,261745.8,2.86,2.68,13571.79,12383.93
4771,2023-05-02,46682.23,12.27,11.26,10045.48,10876.3
2253,2024-03-23,399645.98,-3.52,-3.9,18632.8,6862.51
3574,2023-03-28,27732.9,18.95,16.94,13224.2,6786.89
5390,2024-05-08,448358.81,15.83,18.14,4727.54,14586.91
9353,2024-07-14,178575.93,-0.42,-0.42,2297.46,8116.03
4390,2024-05-05,57249.27,7.79,7.71,8608.01,6178.89
7159,2024-01-04,95778.95,13.2,13.21,1626.66,11035.67
1269,2023-03-24,455931.14,14.27,12.02,8412.7,878.09
5631,2024-02-21,413163.22,18.76,21.97,6765.82,15567.24
5136,2023-09-17,335780.75,-3.73,-4.32,5695.71,6289.88
8582,2023-02-17,186000.9,16.36,16.15,7106.86,11786.53
3778,2023-04-05,98687.53,-7.23,-8.08,15055.6,9927.65
6655,2023-01-09,171424.09,3.69,4.05,18687.36,1299.12
3193,2024-09-22,105380.0,6.68,7.56,651.94,5280.9
4919,2024-06-16,412384.16,16.63,17.56,5286.59,8646.12
8356,2023-11-12,51364.85,-9.28,-10.28,11749.18,9704.49
9866,2023-01-15,254499.33,4.87,4.68,1196.97,7986.96
8368,2024-01-09,439646.91,-9.89,-8.16,19694.55,19285.18
7948,2024-03-24,498726.77,13.9,13.71,15830.32,19038.35
6750,2023-12-24,95295.01,-9.11,-10.33,3037.18,14968.29
6444,2024-07-07,466372.72,-7.65,-7.38,6405.86,2793.25
1770,2023-12-12,274979.39,0.7,0.71,8926.29,2830.79
8156,2022-11-03,139042.03,12.56,13.43,18214.54,4141.68
9063,2023-10-18,167992.11,17.1,17.78,19218.5,9069.16
1666,2023-03-08,318286.13,-9.83,-11.08,15295.52,19839.9
4430,2023-10-15,215901.44,8.8,10.41,7011.21,11913.1
8368,2022-12-26,277662.44,16.13,13.91,6966.81,13877.88
1666,2023-09-29,82102.46,-5.21,-5.19,19213.02,18268.22
2344,2024-02-09,364660.7,-9.0,-9.06,5217.38,5843.74
3109,2022-11-08,61846.12,-2.61,-2.2,14516.65,13392.17
9920,2023-01-06,281413.17,14.36,14.63,6132.11,2772.5
3725,2023-04-20,412773.27,-8.74,-8.68,19758.99,5640.21
9525,2024-04-12,358443.01,12.94,14.14,5791.1,17006.2
9063,2023-01-11,484016.73,5.37,4.66,14687.67,3303.88
2678,2023-08-06,413321.05,-0.5,-0.56,13859.55,3594.67
2525,2024-03-27,5262.56,11.44,13.23,18938.1,3915.77
7983,2023-12-29,312030.09,3.61,4.1,11681.84,725.28
4716,2023-04-19,345137.76,-5.06,-4.09,9279.9,14117.64
1726,2023-08-26,292355.15,1.4,1.35,1692.86,6322.89
1405,2023-06-10,278105.13,-1.12,-1.15,9076.9,9875.48
5007,2024-02-17,392306.21,5.47,5.46,19152.47,9842.41
3938,2023-10-18,252071.02,13.66,12.79,19884.6,8076.7
7046,2023-03-31,98440.09,11.06,13.17,18020.89,5688.33
3504,2023-05-18,403131.49,-9.29,-9.17,7645.11,15371.61
2344,2023-11-16,26837.26,-2.33,-2.44,15377.16,653.21
5264,2023-09-13,84347.22,0.59,0.53,2840.2,14814.92
8356,2023-12-12,98979.97,9.27,8.97,13157.26,5612.32
5933,2022-12-12,243273.88,12.11,11.03,6752.52,10454.84
2363,2022-09-26,333280.58,5.91,5.71,5296.48,188.92
8907,2023-09-15,95368.24,1.88,1.93,16615.11,8856.42
9983,2024-05-26,486858.27,8.74,10.2,16024.45,10091.75
6218,2023-04-25,261410.22,-8.1,-9.41,6583.8,13096.2
5646,2024-04-25,302046.92,18.06,21.42,10226.04,2863.27
1770,2023-04-01,385757.45,18.27,17.36,15650.8,18733.62
5007,2022-12-11,263594.8,14.0,16.06,18925.76,19677.89
3862,2024-06-18,263034.67,-4.02,-4.08,2220.4,8010.69
4119,2024-01-07,339107.13,-7.77,-7.16,2987.39,4888.37
6369,2024-07-02,164387.69,4.67,4.83,10001.48,15700.86
5663,2024-05-09,369905.78,-1.39,-1.53,15319.0,13903.41
1666,2023-07-28,134401.75,13.42,14.09,10868.39,2664.87
5110,2024-01-31,300594.8,9.24,11.04,15704.94,12546.95
9575,2023-02-10,294951.53,10.89,11.72,19564.58,9665.17
9733,2024-02-16,72525.49,-9.2,-11.04,13814.66,234.77
7258,2022-09-30,47258.56,8.94,8.53,3644.6,15332.37
9757,2023-05-03,487709.25,-6.02,-6.35,9591.29,1852.59
8313,2023-09-10,22328.01,-6.98,-8.17,8740.33,2626.86
6416,2023-05-29,430743.37,-8.83,-7.55,16795.5,4194.43
4877,2023-01-14,293335.07,-9.22,-10.84,9391.67,575.04
3640,2024-04-02,186797.36,-0.33,-0.33,14816.37,5567.77
5705,2023-02-13,455761.54,-8.14,-6.87,1051.02,7828.92
4119,2024-03-09,302861.09,0.72,0.68,3343.7,5148.88
5390,2022-10-13,11842.87,9.19,8.41,5295.62,3095.35
2696,2023-03-05,432034.86,3.2,2.66,16338.35,16616.51
1405,2022-10-09,278557.63,4.33,4.18,1463.28,17648.83
8661,2024-04-26,54710.82,-4.45,-3.69,296.18,5191.22
5933,2023-06-18,193122.69,15.75,13.56,5102.45,8325.25
6536,2024-01-29,394201.71,-2.16,-2.15,4370.41,17178.47
9031,2023-12-17,448036.04,17.22,16.02,15713.07,5780.68
3725,2022-11-03,175273.35,-0.28,-0.32,4605.85,2310.59
8156,2024-07-29,278407.49,0.35,0.41,12012.6,3651.44
6444,2022-11-10,466952.29,14.89,12.9,17631.32,15069.04
1204,2023-02-08,205897.19,10.23,9.01,15793.72,9070.28
4993,2023-05-09,484670.48,17.24,15.92,11476.6,5029.1
9525,2024-01-26,119414.6,14.58,13.96,7326.53,13260.6
4919,2024-06-19,284702.38,18.75,18.65,1846.9,13303.01
4716,2022-12-15,470017.47,6.58,6.29,14284.88,1872.71
5136,2023-06-16,227875.75,-6.92,-7.12,14761.28,14908.6
9566,2024-01-11,464152.11,6.01,6.15,17631.92,7708.54
2525,2023-12-31,80419.47,0.66,0.62,742.01,18679.1
1719,2024-07-06,236237.44,-3.08,-3.53,18546.29,1234.69
8002,2023-01-18,491547.38,-6.0,-6.1,8484.25,653.57
6258,2024-03-24,273878.58,6.74,6.82,9406.64,10535.25
9983,2023-09-12,42369.68,8.67,8.58,1450.76,19178.34
6655,2024-01-09,75103.54,0.64,0.58,13273.4,8157.8
3725,2024-09-21,248794.32,5.57,4.75,4313.36,13094.44
2344,2024-09-14,434333.88,0.11,0.1,17034.12,19565.68
2474,2024-05-01,99762.44,14.71,12.61,9113.1,2178.3
9920,2024-05-03,382887.03,2.83,2.5,2307.96,713.66
3758,2023-06-10,447253.6,-0.44,-0.45,16875.45,259.12
1787,2023-03-14,103776.44,18.48,18.07,14112.72,5548.7
4390,2023-02-26,415998.63,-0.85,-0.82,16750.04,11536.06
2696,2024-07-18,399337.4,12.88,14.13,9681.24,5437.23
1845,2023-03-13,468287.55,15.83,15.97,8708.97,10464.19
7602,2024-06-23,232156.99,16.91,19.07,11435.37,6243.66
8234,2023-08-26,436662.29,-7.56,-7.7,13216.48,11990.72
1069,2024-08-16,375619.64,-7.67,-7.27,17950.53,14724.24
3725,2024-09-20,163670.04,-3.28,-3.74,14529.46,11730.44
7756,2023-02-03,368249.93,18.21,20.18,2757.32,259.46
6240,2024-04-29,339422.77,5.7,6.66,1790.31,17604.85
4321,2023-10-31,287508.7,0.46,0.46,803.86,19686.91
6444,2022-11-29,372364.41,-6.35,-5.96,13983.42,542.59
8550,2023-05-28,93839.36,1.05,1.04,18029.28,5804.28
1029,2024-02-29,103782.7,3.12,2.85,7559.82,4789.26
6369,2023-06-24,492510.04,7.44,7.38,6901.14,2386.57
6655,2023-06-18,41389.28,-7.58,-8.67,17561.41,5275.03
1726,2024-04-15,148291.44,4.89,3.96,2566.37,416.91
8582,2023-05-31,362220.08,0.27,0.27,8727.01,9798.59
9900,2024-08-28,457705.58,-6.4,-5.2,14577.7,11890.66
9353,2023-08-23,107400.28,4.93,5.32,1051.24,1775.29
2439,2023-05-10,430481.62,-5.99,-7.04,15693.48,5704.44
3258,2023-10-26,437472.25,14.13,15.86,3363.7,15649.03
5792,2023-05-31,340218.49,17.18,18.08,12267.62,11677.71
6263,2023-11-10,426626.86,14.06,13.39,19172.05,941.59
8002,2023-10-12,207805.23,8.1,9.25,13271.93,11172.69
3302,2024-06-02,428598.28,0.73,0.76,5487.56,3792.44
2055,2023-03-09,189012.42,15.64,16.42,11164.88,2319.53
6444,2023-05-16,249245.47,14.69,15.24,6423.89,13288.68
9730,2024-06-22,350028.39,14.38,11.73,15103.15,3958.69
5646,2023-08-17,248849.22,6.49,5.3,13670.78,12457.13
8355,2023-08-18,347916.78,-3.76,-4.47,15453.65,14571.67
1138,2022-10-25,454339.49,2.41,2.18,12511.7,10833.94
7071,2024-07-02,382397.08,4.3,4.94,14956.57,14393.45
8353,2023-02-16,8429.82,-2.41,-2.2,16341.38,407.83
2678,2024-01-23,302581.62,15.85,16.72,16484.5,11852.29
4700,2023-05-09,221153.37,13.58,12.57,2557.37,19178.11
2582,2024-02-06,274784.73,11.2,12.3,4136.19,10451.7
4957,2024-04-28,303953.43,14.24,16.32,5720.97,18035.29
3758,2023-07-19,294906.0,4.03,3.9,9799.9,9998.36
9575,2023-08-23,347045.87,19.4,18.97,12731.51,6616.81
7747,2024-05-15,401365.41,-0.84,-0.7,11791.89,15013.0
3617,2023-03-11,339698.88,-8.52,-7.37,6848.83,12095.55
8156,2023-11-23,455685.2,4.93,5.4,2467.02,3496.8
2142,2024-01-12,406259.2,7.06,7.88,18660.18,18758.67
3862,2023-07-27,473651.44,19.94,16.97,7089.36,4865.04
1770,2024-05-18,86927.52,18.71,19.52,5410.55,13135.05
9566,2023-05-05,291936.29,11.79,13.56,11403.78,2919.82
6258,2023-10-08,477963.95,-7.77,-7.31,4352.47,18509.83
3193,2023-10-31,249294.78,11.28,12.81,11941.97,10592.4
9656,2023-01-29,101978.68,8.88,7.3,19730.78,2986.76
2150,2023-11-23,23346.2,3.91,4.13,12122.27,13385.43
8503,2022-12-09,399149.97,-8.44,-8.94,14448.46,14156.32
